initial_slew_ns,final_load_fF,total_tp_ns,inv_tp_ns,and2_tp_ns,dff_tp_ns,final_slew_ns
0.1368181818181818,0.0,0.15826814484995588,0.036357042156923626,0.03662446668466255,0.08528663600836972,0.006235484343165193
0.1368181818181818,2.727272727272727,0.16339752041468017,0.036357042156923626,0.03662446668466255,0.090416011573094,0.010430699335853173
0.1368181818181818,5.454545454545454,0.16901760163846702,0.036357042156923626,0.03662446668466255,0.09603609279688083,0.01579750485440836
0.1368181818181818,8.181818181818182,0.1748894872205235,0.036357042156923626,0.03662446668466255,0.10190797837893732,0.02159124126189983
0.1368181818181818,10.909090909090908,0.18114430646907953,0.036357042156923626,0.03662446668466255,0.10816279762749334,0.027737923575073355
0.1368181818181818,13.636363636363635,0.18739912571763556,0.036357042156923626,0.03662446668466255,0.11441761687604939,0.03388460588824688
0.1368181818181818,16.363636363636363,0.19374643982509526,0.036357042156923626,0.03662446668466255,0.12076493098350907,0.04006166547532379
0.1368181818181818,19.09090909090909,0.2002148319631729,0.036357042156923626,0.03662446668466255,0.12723332312158672,0.04627848965627498
0.1368181818181818,21.818181818181817,0.2066832241012505,0.036357042156923626,0.03662446668466255,0.13370171525966434,0.05249531383722617
0.1368181818181818,24.545454545454543,0.21315161623932816,0.036357042156923626,0.03662446668466255,0.140170107397742,0.05871213801817737
0.1368181818181818,27.27272727272727,0.21962000837740575,0.036357042156923626,0.03662446668466255,0.1466384995358196,0.06492896219912855
0.1368181818181818,30.0,0.2260884005154834,0.036357042156923626,0.03662446668466255,0.1531068916738972,0.07114578638007976
0.15,0.0,0.1610177609586105,0.038311106552044616,0.03740677173670065,0.08529988266986524,0.006235492995926978
0.15,2.727272727272727,0.16614713815420912,0.038311106552044616,0.03740677173670065,0.09042925986546385,0.010430690902929762
0.15,5.454545454545454,0.17176721309887982,0.038311106552044616,0.03740677173670065,0.09604933481013457,0.015797502118084027
0.15,8.181818181818182,0.1776390889762305,0.038311106552044616,0.03740677173670065,0.10192121068748525,0.02159123993377756
0.15,10.909090909090908,0.18389390932844468,0.038311106552044616,0.03740677173670065,0.10817603103969942,0.027737926753555135
0.15,13.636363636363635,0.19014872968065885,0.038311106552044616,0.03740677173670065,0.11443085139191359,0.03388461357333271
0.15,16.363636363636363,0.19649604441380075,0.038311106552044616,0.03740677173670065,0.12077816612505547,0.040061674819073675
0.15,19.09090909090909,0.20296443655187837,0.038311106552044616,0.03740677173670065,0.1272465582631331,0.04627849693066585
0.15,21.818181818181817,0.209432828689956,0.038311106552044616,0.03740677173670065,0.13371495040121073,0.05249531904225805
0.15,24.545454545454543,0.21590122082803365,0.038311106552044616,0.03740677173670065,0.14018334253928838,0.05871214115385025
0.15,27.27272727272727,0.22236961296611127,0.038311106552044616,0.03740677173670065,0.146651734677366,0.06492896326544244
0.15,30.0,0.22883800510418892,0.038311106552044616,0.03740677173670065,0.15312012681544365,0.07114578537703463
