cell,arc,lut,input_slew_ns,output_load_fF,bilinear,linear_1d_nearest,linear_1d_row0,rel_error_nearest,rel_error_row0
INV_X1,A->ZN,cell_fall,0.10059423166494397,0.8777213294574702,0.002847309643994156,0.0047886203500190384,0.003999492140782943,0.6818052648821313,0.40465654981329174
INV_X1,A->ZN,cell_fall,0.012049882276757535,6.567939627336088,0.015526213057240796,0.017639139417306784,0.01101230309275352,0.13608768295760346,0.29072832814065835
INV_X1,A->ZN,cell_fall,0.004186350456833368,6.823974005740226,0.012598003578388231,0.012825310817173885,0.011324279286007398,0.018043115908904613,0.1011052492925067
INV_X1,A->ZN,cell_fall,0.0039530288716101945,3.9599382769363105,0.009001163822346867,0.009324795036941513,0.007834470731450797,0.0359543744544653,0.1296158045695783
INV_X1,A->ZN,cell_fall,0.05393782094994149,5.290117715588543,0.020289170073664167,0.019644446065198426,0.009455285561872794,0.03177675607848586,0.5339737639566646
INV_X1,A->ZN,cell_fall,0.0774651604266855,18.16452097808901,0.050952518619865425,0.05110059629102797,0.025085702418867557,0.0029061894323083163,0.5076651145349445
INV_X1,A->ZN,cell_fall,0.002014526371777069,21.759587034230197,0.0298035949272508,0.029443516822121672,0.029443516822121672,0.012081700412586518,0.012081700412586518
INV_X1,A->ZN,cell_fall,0.0016515694789309622,4.526801065590267,0.008726044396118281,0.008525189282622836,0.008525189282622836,0.02301788810343372,0.02301788810343372
INV_X1,A->ZN,cell_fall,0.024781859371745554,7.840600623978061,0.021367133586903696,0.01951223468724812,0.012561781008129241,0.08681084395861491,0.41209797949554705
INV_X1,A->ZN,cell_fall,0.0024848352941893455,42.72890128403308,0.055418213825821065,0.05485482966935492,0.05485482966935492,0.010166046820578825,0.010166046820578825
INV_X1,A->ZN,cell_fall,0.0807504702131462,0.6743401688417003,0.0035519173147166593,0.0037953433305023317,0.0037406307928162692,0.06853369440135483,0.053130031298226826
INV_X1,A->ZN,cell_fall,0.005768864168157496,0.6653334919773722,0.005153032123717033,0.005035716629548599,0.0037291671916314722,0.022766303673614815,0.27631594329330234
INV_X1,A->ZN,cell_fall,0.0024556683358653276,0.5724958755637664,0.004077927573292863,0.003611004474622296,0.003611004474622296,0.11450009601164494,0.11450009601164494
INV_X1,A->ZN,cell_fall,0.1323547503262066,10.561617049271678,0.03812880679843604,0.03812210907640083,0.015863669248737805,0.00017566041525023747,0.5839453006594348
INV_X1,A->ZN,cell_fall,0.002744309802820043,3.1080921914282795,0.007446017085269218,0.0067878323017335936,0.0067878323017335936,0.08839420807101561,0.08839420807101561
INV_X1,A->ZN,cell_fall,0.005058416664450619,19.15629422461807,0.027954562232304258,0.027807201528190575,0.026287895555514806,0.0052714366581420955,0.059620560785010386
INV_X1,A->ZN,cell_fall,0.0025815237419871116,11.30870084354386,0.01736921429698741,0.016770237534076384,0.016770237534076384,0.03448496590976577,0.03448496590976577
INV_X1,A->ZN,cell_fall,0.00212289155786805,2.012922997761937,0.005836523292302118,0.005439565982090404,0.005439565982090404,0.068012631892563,0.068012631892563
INV_X1,A->ZN,cell_fall,0.0013083084390849843,36.11923886965414,0.04690433370313212,0.04684654832162808,0.04684654832162808,0.0012319838475859772,0.0012319838475859772
